id,host_since,neighbourhood,city,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
39383315,2017-02-15,Ward 15,Cape Town,7130,-34.05717,18.85965,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,4659,,1,1125,0,94.57809342683942
39383480,2017-02-15,Ward 15,Cape Town,7130,-34.05598,18.85935,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,4659,,1,1125,0,94.57809342683942
39383815,2017-02-15,Ward 15,Cape Town,7130,-34.05574,18.85893,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,4659,,1,1125,0,94.57809342683942
39383952,2017-02-15,Ward 84,Cape Town,7130,-34.06557,18.85813,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,56951,,1,1125,0,94.57809342683942
39384061,2017-05-14,Ward 115,Cape Town,8001,-33.91051,18.42131,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1762,150.0,2,1125,0,94.57809342683942
39384399,2019-10-15,Ward 86,Cape Town,7139,-34.13448,18.84266,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1202,300.0,2,30,6,100.0
39384581,2019-10-15,Ward 64,Cape Town,7945,-34.09628,18.48367,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,592,,2,1125,9,96.0
39384914,2013-12-13,Ward 115,Cape Town,8001,-33.91844,18.42535,Aparthotel,Entire home/apt,2,1.0,0.0,1.0,Real Bed,828,350.0,7,720,17,92.0
39385352,2019-07-31,Ward 67,Cape Town,7941,-34.08447,18.5437,House,Private room,2,0.5,1.0,1.0,Real Bed,508,,2,7,0,94.57809342683942
39386300,2013-12-26,Ward 115,Cape Town,7925,-33.92838,18.42129,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,2307,,2,1125,7,97.0
39388313,2016-07-19,Ward 54,Cape Town,8060,-33.91341,18.39325,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,592,300.0,2,1125,12,95.0
39389176,2016-02-05,Ward 14,Cape Town,7600,-34.00662,18.74364,House,Entire home/apt,12,4.5,6.0,9.0,Real Bed,5903,250.0,5,1125,1,100.0
39398684,2014-12-29,Ward 84,Cape Town,7130,-34.07795,18.85945,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,454,100.0,1,1125,7,86.0
39399042,2017-05-14,Ward 54,Cape Town,8040,-33.94924,18.38189,Villa,Entire home/apt,12,5.0,6.0,6.0,Real Bed,19996,,5,1125,0,94.57809342683942
39399532,2016-12-24,Ward 107,Cape Town,7441,-33.82321,18.47714,Apartment,Entire home/apt,6,3.0,3.0,4.0,Real Bed,3504,350.0,5,13,0,94.57809342683942
39399777,2014-03-25,Ward 61,Cape Town,7976,-34.13834,18.32964,Townhouse,Entire home/apt,6,3.5,3.0,3.0,Real Bed,21437,,5,28,0,94.57809342683942
39399965,2017-11-14,Ward 15,Somerset West,7130,-34.07266,18.8429,Bed and breakfast,Private room,3,1.0,1.0,1.0,Real Bed,1045,,1,1125,1,94.57809342683942
39400277,2019-10-12,Ward 61,Cape Town,7975,-34.15246,18.42641,Serviced apartment,Private room,6,1.0,2.0,4.0,Real Bed,1501,250.0,2,1125,0,94.57809342683942
39400548,2015-08-17,Ward 69,Cape Town,7979,-34.10336,18.3978,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,3507,450.0,7,1125,2,100.0
39400610,2019-10-12,Ward 61,Cape Town,7975,-34.15011,18.42497,Serviced apartment,Private room,4,2.0,4.0,5.0,Real Bed,3996,,2,1125,0,94.57809342683942
39400919,2018-09-16,Ward 84,Cape Town,7130,-34.07491,18.87973,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,522,100.0,1,1125,5,96.0
39401325,2016-03-16,Ward 77,Cape Town,8001,-33.93784,18.40232,Apartment,Entire home/apt,8,3.0,3.0,3.0,Real Bed,4292,550.0,20,1125,4,95.0
39404190,2019-08-23,Ward 54,Cape Town,8005,-33.91436,18.38993,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,1202,300.0,7,1125,1,80.0
39404450,2017-12-04,Ward 77,Cape Town,8001,-33.9287,18.40293,Bed and breakfast,Private room,10,5.0,5.0,5.0,Real Bed,1780,,1,1125,0,94.57809342683942
39404559,2019-10-16,Ward 64,Cape Town,7950,-34.1053,18.46977,House,Private room,1,1.0,1.0,1.0,Real Bed,599,,1,1125,0,94.57809342683942
39404894,2018-05-24,Ward 77,Cape Town,8001,-33.94174,18.40547,Guesthouse,Private room,2,1.0,1.0,1.0,Real Bed,1797,0.0,3,30,1,100.0
39405046,2016-09-23,Ward 112,Cape Town,7551,-33.83113,18.66755,Townhouse,Entire home/apt,6,2.5,3.0,2.0,Real Bed,993,,2,14,3,100.0
39405247,2019-10-16,Ward 77,Cape Town,8001,-33.94288,18.42233,Apartment,Entire home/apt,5,1.5,2.0,3.0,Real Bed,1045,350.0,3,45,6,100.0
39405544,2013-09-21,Ward 64,Cape Town,7945,-34.0932,18.46053,Villa,Entire home/apt,4,2.5,2.0,2.0,Real Bed,593,500.0,2,1125,5,100.0
39407616,2019-10-16,Ward 69,Cape Town,7979,-34.10583,18.38733,House,Entire home/apt,8,3.0,4.0,4.0,Real Bed,1745,0.0,3,30,0,94.57809342683942
39408175,2016-01-08,Ward 115,Cape Town,8001,-33.90918,18.41438,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1004,299.0,2,1125,10,100.0
39408272,2018-12-27,Ward 77,Cape Town,8001,-33.91898,18.4122,House,Shared room,2,1.0,1.0,2.0,Real Bed,757,,2,14,0,94.57809342683942
39411974,2014-10-27,Ward 54,Cape Town,8040,-33.95945,18.38013,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,2007,350.0,2,1125,3,80.0
39412334,2019-10-16,Ward 115,Cape Town,8051,-33.91001,18.41164,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,10008,500.0,2,60,0,94.57809342683942
39414300,2018-03-23,Ward 83,Cape Town,7140,-34.09657,18.83199,House,Entire home/apt,8,3.0,4.0,4.0,Real Bed,2247,,10,1125,0,94.57809342683942
39415010,2016-07-10,Ward 23,Cape Town,7441,-33.72333,18.44436,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,2490,0.0,7,1125,0,94.57809342683942
39415839,2013-12-13,Ward 115,Cape Town,8001,-33.91783,18.4237,Aparthotel,Entire home/apt,2,1.0,0.0,1.0,Real Bed,828,350.0,7,720,22,92.0
39416763,2013-05-12,Ward 23,Cape Town,7441,-33.78694,18.456,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1339,576.0,3,60,1,100.0
39421018,2014-04-10,Ward 115,Cape Town,8051,-33.90993,18.41241,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,493,350.0,2,99,3,100.0
39426851,2016-07-06,Ward 109,Cape Town,7110,-34.09143,18.81188,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1654,650.0,5,365,1,100.0
39427352,2016-01-01,Ward 61,Cape Town,,-34.20221,18.38105,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,2508,600.0,2,30,0,94.57809342683942
39427724,2017-05-05,Ward 64,Cape Town,7974,-34.13753,18.42717,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,593,,1,1125,0,94.57809342683942
39428043,2016-01-30,Ward 77,Cape Town,8001,-33.92536,18.41011,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,705,,1,1125,12,97.0
39428319,2018-04-06,Ward 115,Cape Town,8001,-33.93421,18.41072,Apartment,Entire home/apt,2,1.0,1.0,0.0,Real Bed,687,250.0,3,1125,16,99.0
39428730,2019-06-03,Ward 4,Cape Town,7441,-33.87192,18.49069,Villa,Entire home/apt,6,3.5,4.0,4.0,Real Bed,6305,0.0,1,1125,0,94.57809342683942
39429020,2015-03-21,Ward 64,Cape Town,7975,-34.13445,18.43326,Apartment,Private room,4,2.0,2.0,2.0,Real Bed,793,250.0,3,30,0,94.57809342683942
39429269,2019-06-03,Ward 4,Cape Town,7441,-33.87044,18.4911,Villa,Entire home/apt,8,3.5,4.0,4.0,Real Bed,5399,1000.0,1,1125,0,94.57809342683942
39429271,2019-06-03,Ward 4,Cape Town,7441,-33.85983,18.49074,Villa,Entire home/apt,8,3.5,4.0,4.0,Real Bed,11999,1000.0,1,1125,0,94.57809342683942
39429620,2016-10-12,Ward 55,Cape Town,7441,-33.88621,18.48735,Townhouse,Entire home/apt,4,1.5,2.0,3.0,Real Bed,983,,5,13,1,100.0
39430122,2019-10-17,Ward 115,Cape Town,8051,-33.91174,18.41001,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,419,480.0,3,1125,13,92.0
39430204,2018-01-16,Ward 4,Cape Town,7441,-33.85156,18.5097,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,424,,1,3,8,94.0
39430451,2016-11-10,Ward 115,Cape Town,8051,-33.9135,18.41457,Apartment,Entire home/apt,6,2.5,3.0,4.0,Real Bed,1692,700.0,2,1125,3,100.0
39430667,2012-12-03,Ward 64,Cape Town,7945,-34.09094,18.4605,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,803,0.0,6,1125,2,100.0
39430817,2019-10-17,Ward 77,Cape Town,8001,-33.93097,18.40629,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,2308,800.0,3,1125,9,100.0
39431327,2016-11-10,Ward 115,Cape Town,8051,-33.91523,18.41596,Apartment,Entire home/apt,6,2.5,3.0,5.0,Real Bed,1692,700.0,2,1125,0,94.57809342683942
39432284,2013-12-20,Ward 64,Cape Town,7945,-34.09028,18.46524,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1999,600.0,5,60,1,100.0
39432317,2019-10-16,Ward 103,Cape Town,7570,-33.81492,18.68846,House,Shared room,4,1.5,1.0,2.0,Real Bed,1498,200.0,1,15,0,94.57809342683942
39432414,2019-10-17,Ward 115,Cape Town,8005,-33.9097,18.39775,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,1797,950.0,2,1125,2,80.0
39434461,2019-03-05,Ward 54,Cape Town,8005,-33.96491,18.37975,Bed and breakfast,Private room,12,6.5,5.0,6.0,Real Bed,9998,300.0,1,90,1,94.57809342683942
39434469,2016-12-11,Ward 77,Cape Town,8001,-33.93193,18.42431,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,6502,,31,1125,0,94.57809342683942
39435670,2017-03-05,Ward 83,Cape Town,7139,-34.10628,18.82191,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,1797,350.0,1,1125,2,100.0
39436335,2012-04-11,Ward 54,Cape Town,8060,-33.91364,18.39163,Apartment,Entire home/apt,2,1.0,,1.0,Real Bed,958,500.0,3,1125,4,95.0
39438148,2017-11-14,Ward 61,Cape Town,7995,-34.19488,18.43077,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,1498,,2,1125,0,94.57809342683942
39439417,2018-05-24,Ward 77,Cape Town,8001,-33.94233,18.4048,Guesthouse,Private room,2,1.0,1.0,1.0,Real Bed,1501,0.0,3,30,1,100.0
39440794,2018-10-30,Ward 1,Cape Town,7500,-33.87431,18.58404,House,Private room,2,1.0,1.0,1.0,Real Bed,401,250.0,2,1125,0,94.57809342683942
39441587,2019-10-16,Ward 54,Cape Town,8005,-33.96148,18.38286,Villa,Entire home/apt,12,6.5,6.0,8.0,Real Bed,14995,495.0,3,1125,1,100.0
39449473,2018-07-24,Ward 77,Cape Town,8001,-33.9258,18.41016,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,1198,500.0,7,1125,11,96.0
39450418,2016-04-21,Ward 23,Cape Town,7441,-33.80349,18.46585,House,Private room,2,1.0,1.0,1.0,Real Bed,348,250.0,1,1125,12,98.0
39451010,2016-10-03,Ward 77,Cape Town,8001,-33.93923,18.41655,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1204,250.0,2,180,7,100.0
39451225,2013-05-12,Ward 23,Bloubergstrand,7441,-33.81777,18.47415,Apartment,Entire home/apt,5,2.0,3.0,4.0,Real Bed,1092,280.0,1,1125,8,85.0
39451663,2019-10-17,Ward 107,Cape Town,7441,-33.80601,18.50289,Condominium,Entire home/apt,2,2.5,2.0,1.0,Real Bed,599,250.0,3,30,0,94.57809342683942
39453855,2019-10-18,Ward 77,Cape Town,8001,-33.92723,18.40176,House,Private room,2,1.0,1.0,1.0,Real Bed,2198,300.0,1,1125,0,94.57809342683942
39453957,2014-05-09,Ward 115,Cape Town,8001,-33.93301,18.41498,House,Private room,2,2.5,1.0,1.0,Real Bed,442,300.0,2,7,3,73.0
39454344,2016-02-03,Ward 112,Cape Town,7550,-33.82971,18.64083,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,1745,480.0,3,10,2,100.0
39454690,2016-02-28,Ward 115,Cape Town,8005,-33.90909,18.41312,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,542,,2,28,1,94.57809342683942
39455310,2015-11-09,Ward 73,Cape Town,7945,-34.04201,18.4454,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,1254,250.0,2,30,0,94.57809342683942
39455694,2019-10-18,Ward 69,Cape Town,7979,-34.10032,18.39175,House,Entire home/apt,6,3.5,3.0,3.0,Real Bed,4006,,10,16,0,94.57809342683942
39456012,2016-02-06,Ward 54,Cape Town,8005,-33.92344,18.37768,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2943,550.0,10,1125,1,100.0
39457039,2016-12-24,Ward 107,Cape Town,7441,-33.82145,18.47694,Apartment,Entire home/apt,4,3.0,2.0,2.0,Real Bed,2942,350.0,5,13,2,100.0
39458161,2012-12-03,Ward 61,Cape Town,7975,-34.21224,18.46073,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,801,0.0,4,1125,9,91.0
39458549,2017-05-24,Ward 115,Cape Town,8005,-33.90528,18.39923,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,995,,2,60,12,93.0
39458587,2019-03-05,Ward 74,Cape Town,7806,-34.01544,18.35907,Bed and breakfast,Private room,16,8.0,10.0,11.0,Real Bed,19992,,1,1125,0,94.57809342683942
39459194,2019-10-17,Ward 5,Cape Town,7441,-33.87246,18.53822,Guest suite,Entire home/apt,4,1.0,2.0,3.0,Real Bed,488,300.0,1,1125,24,100.0
39459687,2016-03-17,Ward 70,Cape Town,7530,-33.86201,18.62378,House,Entire home/apt,7,2.0,3.0,6.0,Real Bed,1498,300.0,3,1125,2,90.0
39459690,2017-11-14,Ward 15,Cape Town,6665,-34.07474,18.84288,Guest suite,Private room,3,1.0,1.0,1.0,Real Bed,750,,1,20,0,94.57809342683942
39460872,2015-01-25,Ward 115,Cape Town,8051,-33.90812,18.41271,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1304,450.0,3,1125,14,100.0
39461812,2013-10-26,Ward 115,Cape Town,8005,-33.9091,18.39895,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,489,250.0,7,1125,9,100.0
39472380,2016-01-23,Ward 115,Cape Town,8001,-33.91502,18.42103,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1145,399.0,1,35,34,99.0
39473512,2016-09-02,Ward 54,Cape Town,8005,-33.91565,18.39066,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,845,350.0,3,1125,0,94.57809342683942
39473929,2019-10-18,Ward 54,Cape Town,8040,-33.95529,18.38221,Villa,Entire home/apt,14,6.5,6.0,9.0,Real Bed,22002,2900.0,4,30,9,100.0
39475254,2015-08-17,Ward 54,Cape Town,8005,-33.96427,18.37815,House,Entire home/apt,6,2.5,3.0,6.0,Real Bed,10569,,10,21,0,94.57809342683942
39475993,2015-04-30,Ward 115,Cape Town,8051,-33.91109,18.40232,Apartment,Entire home/apt,4,2.0,3.0,2.0,Real Bed,11603,0.0,4,30,0,94.57809342683942
39476368,2019-10-15,Ward 82,Cape Town,7785,-34.06884,18.62758,House,Private room,4,2.0,2.0,1.0,Real Bed,627,,1,31,0,94.57809342683942
39476675,2016-10-21,Ward 4,Cape Town,7441,-33.85559,18.49424,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,906,0.0,1,1125,2,100.0
39479065,2015-02-19,Ward 54,Cape Town,8005,-33.95067,18.38103,Serviced apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,3577,200.0,2,1125,7,100.0
39482508,2019-02-26,Ward 23,Cape Town,7441,-33.73381,18.45041,Guest suite,Private room,3,1.0,1.0,2.0,Real Bed,958,0.0,1,30,2,90.0
39482631,2014-02-24,Ward 64,Cape Town,7950,-34.10488,18.47074,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,951,350.0,2,1125,2,100.0
39484310,2016-03-06,Ward 77,Cape Town,7925,-33.93475,18.43069,Guesthouse,Entire home/apt,2,1.0,1.0,0.0,Real Bed,646,250.0,5,35,5,100.0
39486549,2016-02-09,Ward 61,Cape Town,,-34.19884,18.37927,Guest suite,Entire home/apt,4,1.5,2.0,0.0,Real Bed,1707,350.0,2,30,0,94.57809342683942
39491600,2016-06-09,Ward 62,Cape Town,7806,-34.04244,18.44166,Guest suite,Entire home/apt,4,1.0,1.0,2.0,Real Bed,1393,0.0,2,1125,0,94.57809342683942
39491872,2014-11-16,Ward 54,Cape Town,8040,-33.958,18.37941,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,2396,0.0,3,1125,9,96.0
39493585,2019-10-19,Ward 64,Cape Town,7974,-34.12927,18.40607,House,Entire home/apt,7,2.0,4.0,4.0,Real Bed,1709,200.0,5,31,2,90.0
39494630,2018-01-12,Ward 55,Cape Town,7441,-33.889,18.51381,Guest suite,Private room,1,1.0,1.0,1.0,Real Bed,871,,2,1125,0,94.57809342683942
39495097,2015-11-04,Ward 57,Cape Town,7925,-33.93973,18.47134,Guest suite,Entire home/apt,1,1.0,1.0,1.0,Real Bed,454,200.0,2,1125,2,80.0
39497817,2012-06-01,Ward 23,Cape Town,,-33.748,18.44287,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,644,350.0,3,1125,1,80.0
39498289,2012-04-27,Ward 115,Cape Town,8051,-33.91086,18.40731,Apartment,Entire home/apt,4,1.5,3.0,3.0,Real Bed,1339,,7,360,0,94.57809342683942
39500998,2016-04-18,Ward 54,Cape Town,8060,-33.91364,18.39697,Apartment,Entire home/apt,1,1.0,0.0,0.0,Real Bed,227,150.0,14,1125,0,94.57809342683942
39501001,2012-04-11,Ward 54,Cape Town,8060,-33.91389,18.39128,Apartment,Entire home/apt,2,1.0,,1.0,Real Bed,784,400.0,2,1125,7,94.0
39501738,2016-04-18,Ward 54,Cape Town,8060,-33.9132,18.39544,Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,227,150.0,14,1125,8,95.0
39502146,2014-04-06,Ward 115,Cape Town,8000,-33.92585,18.41598,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,799,300.0,1,1125,22,95.0
39502224,2016-04-18,Ward 54,Cape Town,8060,-33.91202,18.3959,Apartment,Entire home/apt,1,1.0,1.0,0.0,Real Bed,221,150.0,14,1125,2,100.0
39502865,2016-08-14,Ward 58,Cape Town,7708,-33.98634,18.47009,House,Entire home/apt,7,3.0,4.0,6.0,Real Bed,793,350.0,4,60,2,90.0
39503389,2019-10-20,Ward 1,Cape Town,7460,-33.88802,18.56228,Apartment,Entire home/apt,6,1.0,1.0,4.0,Real Bed,697,0.0,2,1125,6,97.0
39503683,2019-10-20,Ward 100,Cape Town,7151,-34.1476,18.86011,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,1811,0.0,2,1125,5,92.0
39503722,2019-10-20,Ward 77,Cape Town,8001,-33.94087,18.42499,Apartment,Entire home/apt,2,0.5,1.0,4.0,Real Bed,652,100.0,2,1125,4,95.0
39513151,2014-08-27,Ward 23,Cape Town,7441,-33.81687,18.4762,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,855,,5,1125,1,100.0
39514954,2017-11-14,Ward 15,Cape Town,6665,-34.07398,18.8429,Apartment,Private room,2,1.0,1.0,0.0,Real Bed,745,,2,30,0,94.57809342683942
39515426,2012-02-27,Ward 54,Cape Town,8005,-33.96342,18.38224,Townhouse,Entire home/apt,6,3.5,3.0,4.0,Real Bed,5198,,5,50,1,100.0
39516555,2019-10-21,Ward 77,Cape Town,8001,-33.9348,18.41004,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,758,620.0,10,1125,4,90.0
39516845,2016-01-14,Ward 115,Cape Town,7925,-33.92449,18.42171,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,1533,450.0,20,1125,9,78.0
39518694,2016-10-24,Ward 74,Cape Town,7806,-34.02936,18.34498,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,2501,,5,1125,1,100.0
39519372,2018-01-29,Ward 107,Cape Town,7441,-33.79014,18.49052,House,Entire home/apt,9,2.5,4.0,6.0,Real Bed,2508,350.0,3,21,3,100.0
39520418,2017-12-04,Ward 77,Cape Town,8001,-33.93785,18.40015,Villa,Entire home/apt,8,4.0,4.0,5.0,Real Bed,7997,1000.0,3,31,1,100.0
39520837,2017-08-28,Ward 4,Cape Town,7441,-33.85518,18.49106,House,Private room,2,2.5,1.0,1.0,Real Bed,796,170.0,1,30,0,94.57809342683942
39521144,2016-03-29,Ward 58,Cape Town,7700,-33.96689,18.47888,House,Entire home/apt,7,3.5,4.0,4.0,Real Bed,2801,400.0,5,1125,1,80.0
39522461,2017-08-28,Ward 4,Cape Town,7441,-33.85423,18.49128,House,Private room,2,2.0,1.0,1.0,Real Bed,801,170.0,2,30,0,94.57809342683942
39522782,2015-09-28,Ward 57,Cape Town,7925,-33.93536,18.4489,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,442,,1,60,1,60.0
39522841,2014-03-25,Ward 57,Cape Town,7925,-33.94255,18.47444,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,401,,1,1125,28,89.0
39522979,2017-08-28,Ward 4,Cape Town,7441,-33.85347,18.49076,House,Private room,2,2.0,1.0,1.0,Real Bed,522,0.0,2,30,2,100.0
39523956,2017-08-28,Ward 4,Cape Town,7441,-33.85532,18.48924,House,Private room,2,1.5,1.0,2.0,Real Bed,522,170.0,2,30,7,93.0
39524460,2018-06-06,Ward 56,Cape Town,7405,-33.90931,18.50572,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,958,250.0,2,360,12,98.0
39525463,2015-02-25,Ward 54,Cape Town,8040,-33.95611,18.37895,House,Private room,2,1.0,1.0,1.0,Real Bed,855,300.0,2,1125,17,99.0
39526701,2019-10-21,Ward 3,Cape Town,7530,-33.90203,18.65596,Bed and breakfast,Private room,15,0.0,1.0,1.0,Real Bed,592,,1,1125,0,94.57809342683942
39526778,2015-12-08,Ward 55,Cape Town,7441,-33.88532,18.51478,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,508,0.0,1,1125,6,90.0
39528051,2017-01-23,Ward 100,Cape Town,7140,-34.14747,18.87575,House,Entire home/apt,8,4.5,4.0,5.0,Real Bed,1497,150.0,10,30,0,94.57809342683942
39528502,2016-06-17,Ward 59,Cape Town,7700,-33.97876,18.46229,Condominium,Entire home/apt,4,1.5,2.0,3.0,Real Bed,523,0.0,1,45,31,94.0
39528813,2019-10-21,Ward 54,Cape Town,8060,-33.9132,18.39614,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,646,500.0,3,1125,3,93.0
39528966,2016-09-02,Ward 23,Cape Town,7441,-33.81104,18.4804,House,Private room,1,1.5,1.0,1.0,Real Bed,698,600.0,1,30,0,94.57809342683942
39529407,2019-05-19,Ward 54,Cape Town,8005,-33.92084,18.38282,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,523,363.0,1,1000,23,93.0
39529674,2019-10-21,Ward 22,Cape Town,7493,-33.9382,18.63048,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,1004,200.0,3,23,0,94.57809342683942
39530415,2018-09-06,Ward 57,Cape Town,7925,-33.94178,18.4714,Cottage,Private room,2,1.0,1.0,2.0,Real Bed,279,200.0,7,365,2,90.0
39536008,2018-05-08,Ward 83,Cape Town,7140,-34.10315,18.82841,Cottage,Entire home/apt,2,1.0,1.0,2.0,Real Bed,784,192.0,2,28,7,91.0
39539019,2019-05-19,Ward 54,Cape Town,8005,-33.92215,18.38128,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,510,362.0,1,1000,19,86.0
39540256,2016-05-18,Ward 54,Cape Town,8005,-33.9195,18.38172,Apartment,Entire home/apt,6,2.0,3.0,6.0,Real Bed,1446,350.0,3,1125,5,100.0
39540333,2017-10-12,Ward 107,Cape Town,7441,-33.795,18.48926,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,2490,500.0,3,100,0,94.57809342683942
39540448,2019-10-12,Ward 23,Cape Town,7441,-33.80888,18.47529,Villa,Private room,2,1.0,1.0,1.0,Real Bed,593,,2,14,0,94.57809342683942
39540645,2019-08-07,Ward 83,Cape Town,7139,-34.10606,18.82101,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,505,0.0,2,1125,5,100.0
39542306,2015-09-30,Ward 115,Cape Town ,8005,-33.90905,18.40041,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,209,,1,31,1,94.57809342683942
39542918,2018-04-13,Ward 69,Cape Town,7975,-34.13753,18.35898,House,Entire home/apt,8,3.0,4.0,5.0,Real Bed,2003,350.0,7,1125,0,94.57809342683942
39543719,2017-05-14,Ward 62,Cape Town,7824,-34.00321,18.40988,Cottage,Entire home/apt,6,3.0,3.0,4.0,Real Bed,1853,350.0,1,1125,1,100.0
39543736,2019-10-22,Ward 73,Cape Town,7800,-34.03712,18.46045,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,1602,,3,1125,0,94.57809342683942
39544000,2014-12-03,Ward 77,Cape Town,8001,-33.93733,18.41553,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1092,250.0,2,1125,5,100.0
39544344,2018-04-04,Ward 107,Cape Town,7441,-33.81849,18.48505,House,Entire home/apt,6,2.0,4.0,6.0,Real Bed,2194,950.0,7,28,1,100.0
39544467,2019-10-11,Ward 115,Cape Town,7925,-33.93097,18.42499,Apartment,Entire home/apt,6,2.0,3.0,6.0,Real Bed,1392,,1,1125,2,80.0
39545673,2017-03-29,Ward 64,Cape Town,7945,-34.08466,18.45606,House,Entire home/apt,6,2.0,4.0,5.0,Real Bed,2996,350.0,3,1125,1,100.0
39546062,2011-02-21,Ward 107,Cape Town,7441,-33.79803,18.49068,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,4005,250.0,5,1125,1,80.0
39546161,2019-10-22,Ward 100,Cape Town,7151,-34.15696,18.86952,House,Entire home/apt,6,2.5,3.0,6.0,Real Bed,1446,0.0,2,1125,2,100.0
39547349,2016-03-16,Ward 115,Cape Town,7925,-33.93033,18.42148,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,969,350.0,20,1125,18,89.0
39547516,2018-10-04,Ward 83,Cape Town,7139,-34.105,18.8191,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,505,,3,1125,11,98.0
39549786,2019-10-22,Ward 59,Cape Town,7700,-33.95918,18.46862,Cottage,Entire home/apt,6,3.0,3.0,3.0,Real Bed,1797,800.0,2,1125,1,100.0
39551508,2015-07-07,Ward 61,Cape Town,7976,-34.14142,18.328,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,697,0.0,3,1125,8,100.0
